order_id,product_id,quantity,unit_price,total_price
495c2099-bb8a-4663-8dd7-659d16c64ee9,f3ddfce9-2e78-4c37-8992-4bae7054fe8d,2,387.67,775.34
495c2099-bb8a-4663-8dd7-659d16c64ee9,65a76fcb-d801-4bb4-8cd4-9b98fd182c1a,1,127.08,127.08
49f761c6-6f60-47e4-b09b-c3c2e0d5ad27,365eed28-ccce-497a-ac81-a3e314104024,2,217.07,434.14
d5b16240-7d66-43f2-90aa-80570bb9375d,07374f20-cf36-41ad-aba0-b5ba76ada0c2,2,498.68,997.36
d5b16240-7d66-43f2-90aa-80570bb9375d,4593fe5b-25df-4c37-a571-079989fbf34a,2,27.68,55.36
d5b16240-7d66-43f2-90aa-80570bb9375d,3c97b764-f644-4d45-8a2f-23a01daa9b7f,2,228.49,456.98
d5b16240-7d66-43f2-90aa-80570bb9375d,365eed28-ccce-497a-ac81-a3e314104024,3,217.07,651.21
c3b98c41-5a83-45db-b00b-97b1a261a8f3,7b93b71c-e66f-42ad-a574-c903c9c0f4c1,2,380.61,761.22
c3b98c41-5a83-45db-b00b-97b1a261a8f3,9f6f8884-a072-4608-b61a-7c52607dc8aa,1,47.4,47.4
c3b98c41-5a83-45db-b00b-97b1a261a8f3,3f2e9b3d-e4b1-46fe-b205-761d17548602,2,190.09,380.18
c3b98c41-5a83-45db-b00b-97b1a261a8f3,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,1,438.8,438.8
156d534c-9034-4ab9-82c7-e171c87cabe5,26e118a9-a752-4ac4-8345-a266faa972ce,2,137.53,275.06
156d534c-9034-4ab9-82c7-e171c87cabe5,9f6f8884-a072-4608-b61a-7c52607dc8aa,3,47.4,142.2
156d534c-9034-4ab9-82c7-e171c87cabe5,3f9fd4a3-cb23-4529-a3bc-528535435e78,1,300.22,300.22
d4450c76-bcb3-43ce-812b-060805caf815,5d1def6b-76ff-4ac1-ba00-db4b243e53ca,3,113.23,339.69
d4450c76-bcb3-43ce-812b-060805caf815,65a76fcb-d801-4bb4-8cd4-9b98fd182c1a,3,127.08,381.24
d4450c76-bcb3-43ce-812b-060805caf815,40d24584-0604-49f5-8da2-d8e8b38390f2,2,193.9,387.8
d4450c76-bcb3-43ce-812b-060805caf815,1f7befc0-aa6c-4e47-b10b-144665fa32bd,1,86.74,86.74
7ea18f99-aea5-4d89-9814-8cb1968566ce,97feac70-157d-47bb-a705-4e08d72a0b6b,3,259.51,778.53
7ea18f99-aea5-4d89-9814-8cb1968566ce,3886dc0a-d59f-41bd-8c69-bce19d93e9ce,1,415.56,415.56
7ea18f99-aea5-4d89-9814-8cb1968566ce,6dfa2cc2-dae1-4cd6-bbbd-38e08506e24c,3,66.79,200.37
7ea18f99-aea5-4d89-9814-8cb1968566ce,6a6d61cd-d637-42e3-bbc8-dabd2c18a3dd,2,497.6,995.2
7ea18f99-aea5-4d89-9814-8cb1968566ce,0376989f-4e5d-4f5c-bc2d-a7f7ea690c47,1,20.73,20.73
dbdc56ee-da81-4176-8e11-080ec164b205,4e9b21e5-f282-4fd0-8e66-9a38b1bb009d,2,271.79,543.58
dbdc56ee-da81-4176-8e11-080ec164b205,fa2019a0-e70c-44a0-949a-f327aaa167e3,1,165.46,165.46
dbdc56ee-da81-4176-8e11-080ec164b205,9f6f8884-a072-4608-b61a-7c52607dc8aa,1,47.4,47.4
29aba433-0f00-40f3-84ea-e5c33ecd9598,fbda33e1-e00e-49a4-936b-d608ce1113c1,1,266.91,266.91
29aba433-0f00-40f3-84ea-e5c33ecd9598,8074084c-53e4-4788-a74b-096314bf76dd,1,60.37,60.37
29aba433-0f00-40f3-84ea-e5c33ecd9598,9f21d9fe-37b5-42c1-949d-ba339d2bb1d4,2,421.63,843.26
ebab3819-ad55-4889-a749-a1f71b9ac641,8040b2ad-0d66-49e2-b5a4-53d33346bd0b,1,306.52,306.52
ebab3819-ad55-4889-a749-a1f71b9ac641,b8dd0f54-7dfb-4a0d-b5a0-5d7f6d076734,3,48.03,144.09
ebab3819-ad55-4889-a749-a1f71b9ac641,4593fe5b-25df-4c37-a571-079989fbf34a,2,27.68,55.36
45db66f8-0790-460a-8382-73614f3708fe,e067c40d-bb99-4db5-a966-a114667136ce,2,85.88,171.76
eb896648-9b49-426c-86d5-4a0d634c9444,691f32fe-a07a-4815-95d3-28290296bbc1,3,422.21,1266.63
eb896648-9b49-426c-86d5-4a0d634c9444,1d8fbf82-5ece-4abd-9f62-7eb9e13fd9eb,1,83.29,83.29
eb896648-9b49-426c-86d5-4a0d634c9444,317b5d95-7f12-4e38-a0b1-b84280b2f657,1,52.87,52.87
eb896648-9b49-426c-86d5-4a0d634c9444,2cc27755-6660-4ddd-933e-bed58c727325,2,296.69,593.38
eb896648-9b49-426c-86d5-4a0d634c9444,3f531053-bb5b-4dde-986b-3bb529cc2acd,3,290.79,872.37
ad753333-2558-49d8-8338-9fffeab96fb0,32d8608a-99bc-40d3-917b-59c7fe4e5920,2,357.91,715.82
ad753333-2558-49d8-8338-9fffeab96fb0,2e31542e-fda3-40dd-bce4-4dfc836f8c94,1,15.41,15.41
ad753333-2558-49d8-8338-9fffeab96fb0,0b88e851-b865-4190-9195-026eab6f8731,3,271.99,815.97
96025ca3-2227-4359-bff0-4619c22a92a5,4e9b21e5-f282-4fd0-8e66-9a38b1bb009d,3,271.79,815.37
96025ca3-2227-4359-bff0-4619c22a92a5,26dec737-99f7-4331-8d61-1f54a16b4efa,1,85.51,85.51
099f6258-1e3a-4949-aeda-b782fd248636,b8dd0f54-7dfb-4a0d-b5a0-5d7f6d076734,2,48.03,96.06
099f6258-1e3a-4949-aeda-b782fd248636,0b88e851-b865-4190-9195-026eab6f8731,3,271.99,815.97
099f6258-1e3a-4949-aeda-b782fd248636,365eed28-ccce-497a-ac81-a3e314104024,2,217.07,434.14
099f6258-1e3a-4949-aeda-b782fd248636,0b88e851-b865-4190-9195-026eab6f8731,1,271.99,271.99
7ac03f26-af73-4e45-bd63-d7574b85615d,1157498f-245b-4127-b54f-5c55464d512b,3,257.22,771.66
7ac03f26-af73-4e45-bd63-d7574b85615d,05d25cdf-aeba-4d82-b05b-6275122a820a,2,8.56,17.12
7ac03f26-af73-4e45-bd63-d7574b85615d,9f21d9fe-37b5-42c1-949d-ba339d2bb1d4,2,421.63,843.26
196ac06c-6362-4737-9e93-b526434d8886,ebb7c5b4-388a-4012-9825-085e3bd81f61,2,303.84,607.68
94a9d361-25fa-43ac-9dbd-89b432f7a69f,d271bb26-d09e-40ec-8fc6-f0da1a85d0d5,3,221.86,665.58
94a9d361-25fa-43ac-9dbd-89b432f7a69f,bfa30111-185a-4087-8a4c-7771ba8a6df6,1,75.72,75.72
94a9d361-25fa-43ac-9dbd-89b432f7a69f,f115d6b1-2076-4cb5-927e-710e1ef8b5ef,3,393.39,1180.17
94a9d361-25fa-43ac-9dbd-89b432f7a69f,1f7befc0-aa6c-4e47-b10b-144665fa32bd,3,86.74,260.22
4ac22f01-1bea-4d09-aead-d81d242fcc81,46768531-c6fc-44b6-871e-6db4091af865,1,103.42,103.42
4ac22f01-1bea-4d09-aead-d81d242fcc81,0ce510f3-7ea3-43e2-925e-24118dea5ba7,1,435.91,435.91
4ac22f01-1bea-4d09-aead-d81d242fcc81,ec49d191-448c-4df4-9547-62a3ad4553eb,1,403.5,403.5
4ac22f01-1bea-4d09-aead-d81d242fcc81,3886dc0a-d59f-41bd-8c69-bce19d93e9ce,2,415.56,831.12
4ac22f01-1bea-4d09-aead-d81d242fcc81,2e31542e-fda3-40dd-bce4-4dfc836f8c94,1,15.41,15.41
cd07360f-e87d-425d-abd1-5980e194019a,eabeb5dc-056a-4718-9db8-716ca960406a,1,269.4,269.4
bf5f8140-8772-4d27-93db-327af79a513b,a11d9577-0c29-4401-bb5a-ce86ebaef2ac,2,331.58,663.16
bf5f8140-8772-4d27-93db-327af79a513b,e212286f-4991-48cc-8399-dc53d103d47a,3,408.93,1226.79
cb53d869-279f-4f33-a095-8c2978a47b59,422f2f1e-cf81-4c92-b24e-e54fc0ede420,3,123.53,370.59
cb53d869-279f-4f33-a095-8c2978a47b59,3dcba0c9-cd0e-418c-a530-6532aeec12c5,1,44.01,44.01
22d3a219-d400-4a6f-bf32-d217277614ab,f2b93a78-58e9-447e-8544-f877a5817e2b,3,200.84,602.52
22d3a219-d400-4a6f-bf32-d217277614ab,5d1def6b-76ff-4ac1-ba00-db4b243e53ca,1,113.23,113.23
22d3a219-d400-4a6f-bf32-d217277614ab,7b93b71c-e66f-42ad-a574-c903c9c0f4c1,1,380.61,380.61
22d3a219-d400-4a6f-bf32-d217277614ab,94a62082-3bc8-4beb-bc73-daf875eab45b,3,436.85,1310.55
22d3a219-d400-4a6f-bf32-d217277614ab,e067c40d-bb99-4db5-a966-a114667136ce,3,85.88,257.64
d3ce28ec-ca1e-4af2-839a-4541bdbdc0d9,1f7befc0-aa6c-4e47-b10b-144665fa32bd,1,86.74,86.74
d3ce28ec-ca1e-4af2-839a-4541bdbdc0d9,196f6154-277e-459f-8bf1-bbf1f6d4dee6,3,477.14,1431.42
d3ce28ec-ca1e-4af2-839a-4541bdbdc0d9,3f2e9b3d-e4b1-46fe-b205-761d17548602,2,190.09,380.18
d3ce28ec-ca1e-4af2-839a-4541bdbdc0d9,94a62082-3bc8-4beb-bc73-daf875eab45b,2,436.85,873.7
d3ce28ec-ca1e-4af2-839a-4541bdbdc0d9,8c9633c2-2ab0-49df-9706-5f9a6786366e,1,60.22,60.22
48b1787f-362b-4d4d-952c-e50886a1b5b6,2cc27755-6660-4ddd-933e-bed58c727325,3,296.69,890.07
48b1787f-362b-4d4d-952c-e50886a1b5b6,46768531-c6fc-44b6-871e-6db4091af865,1,103.42,103.42
48b1787f-362b-4d4d-952c-e50886a1b5b6,fbda33e1-e00e-49a4-936b-d608ce1113c1,2,266.91,533.82
48b1787f-362b-4d4d-952c-e50886a1b5b6,8c9633c2-2ab0-49df-9706-5f9a6786366e,2,60.22,120.44
196a03d1-8090-449b-a2ad-141ea7a27d59,510b3cab-3715-4d44-9c9a-8b195849bb3e,3,457.0,1371.0
196a03d1-8090-449b-a2ad-141ea7a27d59,510b3cab-3715-4d44-9c9a-8b195849bb3e,3,457.0,1371.0
43d6da31-5f33-47a2-a6e3-eea8c91819ee,4c61804e-0239-4d19-87c9-d10fbc017537,2,271.92,543.84
43d6da31-5f33-47a2-a6e3-eea8c91819ee,a0216ac4-1abd-4f53-8d35-dbfd1c06e9c4,3,256.3,768.9
57fc230c-308e-42a1-9d68-b4db3c9144af,317b5d95-7f12-4e38-a0b1-b84280b2f657,2,52.87,105.74
57fc230c-308e-42a1-9d68-b4db3c9144af,b57c2f96-bbd7-4ef8-b4ef-28b2bde44b10,1,431.09,431.09
57fc230c-308e-42a1-9d68-b4db3c9144af,6dfa2cc2-dae1-4cd6-bbbd-38e08506e24c,1,66.79,66.79
57fc230c-308e-42a1-9d68-b4db3c9144af,0d97a562-447c-4b32-80b5-6b2f396ab623,2,303.0,606.0
6aebc971-bb51-457c-85ac-e8036ad2537a,8040b2ad-0d66-49e2-b5a4-53d33346bd0b,1,306.52,306.52
6aebc971-bb51-457c-85ac-e8036ad2537a,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,3,438.8,1316.4
6aebc971-bb51-457c-85ac-e8036ad2537a,05d25cdf-aeba-4d82-b05b-6275122a820a,2,8.56,17.12
6aebc971-bb51-457c-85ac-e8036ad2537a,f3ddfce9-2e78-4c37-8992-4bae7054fe8d,1,387.67,387.67
efb77f09-0f08-49e7-b6a9-c7e26acc0f2a,26e118a9-a752-4ac4-8345-a266faa972ce,2,137.53,275.06
efb77f09-0f08-49e7-b6a9-c7e26acc0f2a,5d54fc3f-4641-471b-a08f-507cdb56c60b,1,369.55,369.55
efb77f09-0f08-49e7-b6a9-c7e26acc0f2a,1157498f-245b-4127-b54f-5c55464d512b,3,257.22,771.66
efb77f09-0f08-49e7-b6a9-c7e26acc0f2a,e769d418-7d03-428c-b9a9-0b7be3abb8b7,1,341.74,341.74
ac6709ab-1526-4a90-a6fa-a3811cabd0d5,0d97a562-447c-4b32-80b5-6b2f396ab623,2,303.0,606.0
a4001e02-ae46-41da-a8f8-ff6bbbe98e85,691f32fe-a07a-4815-95d3-28290296bbc1,3,422.21,1266.63
a4001e02-ae46-41da-a8f8-ff6bbbe98e85,c69164e0-8dc1-4221-9eb5-5204fabba4ee,1,126.22,126.22
a4001e02-ae46-41da-a8f8-ff6bbbe98e85,40d24584-0604-49f5-8da2-d8e8b38390f2,1,193.9,193.9
a4001e02-ae46-41da-a8f8-ff6bbbe98e85,e067c40d-bb99-4db5-a966-a114667136ce,3,85.88,257.64
71afe51a-aa7f-4c9b-af97-6c091072af09,269f2ad8-0856-4cbc-9b5b-dbf155512965,1,379.11,379.11
ed3c9028-1d5c-46cc-ab10-96f57cf12775,0b88e851-b865-4190-9195-026eab6f8731,2,271.99,543.98
ed3c9028-1d5c-46cc-ab10-96f57cf12775,2cc27755-6660-4ddd-933e-bed58c727325,2,296.69,593.38
ed3c9028-1d5c-46cc-ab10-96f57cf12775,ff97f3c9-d369-4540-9505-7c014fd90074,2,486.08,972.16
3a4aa0da-7889-478f-aaa0-372313fa1b05,d271bb26-d09e-40ec-8fc6-f0da1a85d0d5,3,221.86,665.58
3a4aa0da-7889-478f-aaa0-372313fa1b05,317b5d95-7f12-4e38-a0b1-b84280b2f657,1,52.87,52.87
3a4aa0da-7889-478f-aaa0-372313fa1b05,80aeba0c-2cb5-4dff-9908-c2f8197e31bf,2,142.55,285.1
3a4aa0da-7889-478f-aaa0-372313fa1b05,365eed28-ccce-497a-ac81-a3e314104024,2,217.07,434.14
3a4aa0da-7889-478f-aaa0-372313fa1b05,e613c6a3-de92-474c-b537-a000d6905b84,2,459.65,919.3
7e1a8239-d10f-4f3c-84ee-6b0d0d12eb7e,a0216ac4-1abd-4f53-8d35-dbfd1c06e9c4,2,256.3,512.6
7e1a8239-d10f-4f3c-84ee-6b0d0d12eb7e,ff97f3c9-d369-4540-9505-7c014fd90074,1,486.08,486.08
7e1a8239-d10f-4f3c-84ee-6b0d0d12eb7e,5d1def6b-76ff-4ac1-ba00-db4b243e53ca,1,113.23,113.23
7e1a8239-d10f-4f3c-84ee-6b0d0d12eb7e,8e1c797e-0d32-4d1e-bc49-93ff9a98b9cf,3,366.22,1098.66
7e1a8239-d10f-4f3c-84ee-6b0d0d12eb7e,14567267-4dc6-4bef-b183-39f7a32c2898,2,110.25,220.5
9bd014e6-9045-4d8a-b548-ac9a9a7adc9c,a0216ac4-1abd-4f53-8d35-dbfd1c06e9c4,1,256.3,256.3
9bd014e6-9045-4d8a-b548-ac9a9a7adc9c,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,3,438.8,1316.4
9bd014e6-9045-4d8a-b548-ac9a9a7adc9c,510b3cab-3715-4d44-9c9a-8b195849bb3e,1,457.0,457.0
9bd014e6-9045-4d8a-b548-ac9a9a7adc9c,1157498f-245b-4127-b54f-5c55464d512b,3,257.22,771.66
9bd014e6-9045-4d8a-b548-ac9a9a7adc9c,29211965-577a-4299-a222-13601fc647ae,2,430.52,861.04
8e490410-977a-42ad-9af3-8ca4199bf456,00ca3004-a7ca-4016-9a54-297e3bdd18c4,2,306.44,612.88
8e490410-977a-42ad-9af3-8ca4199bf456,2e31542e-fda3-40dd-bce4-4dfc836f8c94,3,15.41,46.23
8e490410-977a-42ad-9af3-8ca4199bf456,ec49d191-448c-4df4-9547-62a3ad4553eb,2,403.5,807.0
8e490410-977a-42ad-9af3-8ca4199bf456,5d54fc3f-4641-471b-a08f-507cdb56c60b,2,369.55,739.1
8e490410-977a-42ad-9af3-8ca4199bf456,14567267-4dc6-4bef-b183-39f7a32c2898,3,110.25,330.75
ccd2e220-7a88-413c-bdb8-a159108e3905,05d25cdf-aeba-4d82-b05b-6275122a820a,3,8.56,25.68
ccd2e220-7a88-413c-bdb8-a159108e3905,a11d9577-0c29-4401-bb5a-ce86ebaef2ac,1,331.58,331.58
ccd2e220-7a88-413c-bdb8-a159108e3905,225609a0-0fbb-4e77-9d58-ed3e690b731d,2,439.61,879.22
999d134d-446b-4d78-b146-63aba922b2e6,05d25cdf-aeba-4d82-b05b-6275122a820a,1,8.56,8.56
999d134d-446b-4d78-b146-63aba922b2e6,578a8b7d-39c5-4c3b-b780-e6119bfb9976,2,439.97,879.94
5db4c31c-b98e-4858-bda1-18b5ba227cbf,f115d6b1-2076-4cb5-927e-710e1ef8b5ef,2,393.39,786.78
5db4c31c-b98e-4858-bda1-18b5ba227cbf,6dfa2cc2-dae1-4cd6-bbbd-38e08506e24c,3,66.79,200.37
5db4c31c-b98e-4858-bda1-18b5ba227cbf,8040b2ad-0d66-49e2-b5a4-53d33346bd0b,1,306.52,306.52
5db4c31c-b98e-4858-bda1-18b5ba227cbf,8074084c-53e4-4788-a74b-096314bf76dd,3,60.37,181.11
5db4c31c-b98e-4858-bda1-18b5ba227cbf,4a1cbc1c-e2a4-4301-a68b-cf8e499af139,1,55.59,55.59
07229972-abfe-4c0c-8792-3a3ed366f9ee,3dcba0c9-cd0e-418c-a530-6532aeec12c5,2,44.01,88.02
07229972-abfe-4c0c-8792-3a3ed366f9ee,3c97b764-f644-4d45-8a2f-23a01daa9b7f,1,228.49,228.49
07229972-abfe-4c0c-8792-3a3ed366f9ee,b710255c-9719-4235-a223-e707557e19e6,3,80.66,241.98
07229972-abfe-4c0c-8792-3a3ed366f9ee,f115d6b1-2076-4cb5-927e-710e1ef8b5ef,3,393.39,1180.17
4ae63c30-06b1-442f-954a-d94031627c6f,2e31542e-fda3-40dd-bce4-4dfc836f8c94,1,15.41,15.41
307c3afd-59db-4f72-8450-96721a69706c,13110f93-d3c0-4dcd-ad23-d60b9c03f6ff,2,378.86,757.72
307c3afd-59db-4f72-8450-96721a69706c,9f21d9fe-37b5-42c1-949d-ba339d2bb1d4,2,421.63,843.26
307c3afd-59db-4f72-8450-96721a69706c,510b3cab-3715-4d44-9c9a-8b195849bb3e,1,457.0,457.0
f1185e79-0176-45cb-8dc1-c00c44350166,65a76fcb-d801-4bb4-8cd4-9b98fd182c1a,3,127.08,381.24
f1185e79-0176-45cb-8dc1-c00c44350166,76207a7e-43ac-47b2-859a-f5e2a325e44b,3,290.22,870.66
f1185e79-0176-45cb-8dc1-c00c44350166,d271bb26-d09e-40ec-8fc6-f0da1a85d0d5,3,221.86,665.58
f1185e79-0176-45cb-8dc1-c00c44350166,3c97b764-f644-4d45-8a2f-23a01daa9b7f,2,228.49,456.98
f1185e79-0176-45cb-8dc1-c00c44350166,e212286f-4991-48cc-8399-dc53d103d47a,2,408.93,817.86
f51c86ec-8bc1-44fa-a1c1-4bea657bef73,ec49d191-448c-4df4-9547-62a3ad4553eb,1,403.5,403.5
f51c86ec-8bc1-44fa-a1c1-4bea657bef73,ec49d191-448c-4df4-9547-62a3ad4553eb,2,403.5,807.0
f51c86ec-8bc1-44fa-a1c1-4bea657bef73,2e31542e-fda3-40dd-bce4-4dfc836f8c94,1,15.41,15.41
f51c86ec-8bc1-44fa-a1c1-4bea657bef73,3c97b764-f644-4d45-8a2f-23a01daa9b7f,3,228.49,685.47
f51c86ec-8bc1-44fa-a1c1-4bea657bef73,1d8fbf82-5ece-4abd-9f62-7eb9e13fd9eb,2,83.29,166.58
b0334654-6fb5-4c15-81e6-8f020c841b27,691f32fe-a07a-4815-95d3-28290296bbc1,1,422.21,422.21
b0334654-6fb5-4c15-81e6-8f020c841b27,8074084c-53e4-4788-a74b-096314bf76dd,3,60.37,181.11
b0334654-6fb5-4c15-81e6-8f020c841b27,3f2e9b3d-e4b1-46fe-b205-761d17548602,2,190.09,380.18
ddb54176-b034-4dd3-8db8-8fbfdb3c22ee,a6344ba7-f655-4e43-b9e9-20c0dc4870ee,1,118.38,118.38
ddb54176-b034-4dd3-8db8-8fbfdb3c22ee,691f32fe-a07a-4815-95d3-28290296bbc1,3,422.21,1266.63
bc96cfd7-fbb5-42a6-bc56-1daea1a9b194,97feac70-157d-47bb-a705-4e08d72a0b6b,2,259.51,519.02
bc96cfd7-fbb5-42a6-bc56-1daea1a9b194,7aea3ec3-8686-4dc8-b3e0-76038406acfc,1,319.66,319.66
bc96cfd7-fbb5-42a6-bc56-1daea1a9b194,00ca3004-a7ca-4016-9a54-297e3bdd18c4,2,306.44,612.88
b7e84ddb-30cd-48f1-aa83-3b40c877c3ff,8e1c797e-0d32-4d1e-bc49-93ff9a98b9cf,1,366.22,366.22
b7e84ddb-30cd-48f1-aa83-3b40c877c3ff,e212286f-4991-48cc-8399-dc53d103d47a,3,408.93,1226.79
b7e84ddb-30cd-48f1-aa83-3b40c877c3ff,422f2f1e-cf81-4c92-b24e-e54fc0ede420,1,123.53,123.53
b654ecfb-5175-4855-895a-09df6dd85c5e,26dec737-99f7-4331-8d61-1f54a16b4efa,3,85.51,256.53
b654ecfb-5175-4855-895a-09df6dd85c5e,be0ff283-43f2-45b2-87ae-cdaea4c32e0f,1,108.71,108.71
b654ecfb-5175-4855-895a-09df6dd85c5e,80aeba0c-2cb5-4dff-9908-c2f8197e31bf,2,142.55,285.1
b654ecfb-5175-4855-895a-09df6dd85c5e,14567267-4dc6-4bef-b183-39f7a32c2898,3,110.25,330.75
b654ecfb-5175-4855-895a-09df6dd85c5e,a2c3672b-eadc-4137-b29c-6be09a42cdf0,1,376.68,376.68
2a7fb912-e973-4638-ba8a-53dd0857f273,3886dc0a-d59f-41bd-8c69-bce19d93e9ce,2,415.56,831.12
2a7fb912-e973-4638-ba8a-53dd0857f273,2c067203-a671-4310-9ed7-edbb46727d81,2,482.36,964.72
2a7fb912-e973-4638-ba8a-53dd0857f273,8c9633c2-2ab0-49df-9706-5f9a6786366e,3,60.22,180.66
2a7fb912-e973-4638-ba8a-53dd0857f273,34555522-61fe-4607-8d93-facbc347c560,2,428.38,856.76
2a7fb912-e973-4638-ba8a-53dd0857f273,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,2,438.8,877.6
29973221-24b7-42eb-baf7-598f525841cf,be0ff283-43f2-45b2-87ae-cdaea4c32e0f,3,108.71,326.13
29973221-24b7-42eb-baf7-598f525841cf,29211965-577a-4299-a222-13601fc647ae,3,430.52,1291.56
29973221-24b7-42eb-baf7-598f525841cf,0376989f-4e5d-4f5c-bc2d-a7f7ea690c47,1,20.73,20.73
29973221-24b7-42eb-baf7-598f525841cf,a3c9b96d-acdf-4825-b5d1-8228e700d6a6,1,397.08,397.08
29973221-24b7-42eb-baf7-598f525841cf,0376989f-4e5d-4f5c-bc2d-a7f7ea690c47,2,20.73,41.46
60de01d1-5d69-4cf9-bf43-74dc46176723,0376989f-4e5d-4f5c-bc2d-a7f7ea690c47,1,20.73,20.73
60de01d1-5d69-4cf9-bf43-74dc46176723,ec49d191-448c-4df4-9547-62a3ad4553eb,3,403.5,1210.5
60de01d1-5d69-4cf9-bf43-74dc46176723,9f6f8884-a072-4608-b61a-7c52607dc8aa,1,47.4,47.4
f3edf96d-abd5-4a3c-a0c9-0092653781ee,94a62082-3bc8-4beb-bc73-daf875eab45b,3,436.85,1310.55
f3edf96d-abd5-4a3c-a0c9-0092653781ee,9f21d9fe-37b5-42c1-949d-ba339d2bb1d4,2,421.63,843.26
f3edf96d-abd5-4a3c-a0c9-0092653781ee,8e1c797e-0d32-4d1e-bc49-93ff9a98b9cf,3,366.22,1098.66
f3edf96d-abd5-4a3c-a0c9-0092653781ee,f6fb55a9-92ca-4726-917c-3f244c1de694,2,342.45,684.9
c623a198-2642-4e52-ba4a-acebbb4f9b2e,e05c514b-32b3-4911-8cbe-726da6eb821d,2,118.33,236.66
c623a198-2642-4e52-ba4a-acebbb4f9b2e,94a62082-3bc8-4beb-bc73-daf875eab45b,2,436.85,873.7
2ec7b37e-d987-4d99-ad55-d08883cdf62b,a6344ba7-f655-4e43-b9e9-20c0dc4870ee,3,118.38,355.14
2ec7b37e-d987-4d99-ad55-d08883cdf62b,6a6d61cd-d637-42e3-bbc8-dabd2c18a3dd,1,497.6,497.6
2ec7b37e-d987-4d99-ad55-d08883cdf62b,3f531053-bb5b-4dde-986b-3bb529cc2acd,3,290.79,872.37
2e9c9773-f522-446a-8ae0-5ba7613c9f51,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,1,438.8,438.8
2e9c9773-f522-446a-8ae0-5ba7613c9f51,269f2ad8-0856-4cbc-9b5b-dbf155512965,3,379.11,1137.33
2e9c9773-f522-446a-8ae0-5ba7613c9f51,80aeba0c-2cb5-4dff-9908-c2f8197e31bf,1,142.55,142.55
2e9c9773-f522-446a-8ae0-5ba7613c9f51,8e1c797e-0d32-4d1e-bc49-93ff9a98b9cf,2,366.22,732.44
2e9c9773-f522-446a-8ae0-5ba7613c9f51,dbfc454e-73cd-417e-9d94-ba7ffaaeae8d,1,438.8,438.8
718d4f3c-2dbd-4dd2-97d7-1e37e9a1897a,b57c2f96-bbd7-4ef8-b4ef-28b2bde44b10,2,431.09,862.18
718d4f3c-2dbd-4dd2-97d7-1e37e9a1897a,14567267-4dc6-4bef-b183-39f7a32c2898,2,110.25,220.5
fe975f73-a9f8-4ab0-88e5-4b2d480ab717,2c067203-a671-4310-9ed7-edbb46727d81,2,482.36,964.72
fe975f73-a9f8-4ab0-88e5-4b2d480ab717,3c97b764-f644-4d45-8a2f-23a01daa9b7f,1,228.49,228.49
fe975f73-a9f8-4ab0-88e5-4b2d480ab717,46768531-c6fc-44b6-871e-6db4091af865,3,103.42,310.26
44ad5d15-e0d7-48ad-ab38-7e4ec769e62e,269f2ad8-0856-4cbc-9b5b-dbf155512965,3,379.11,1137.33
44ad5d15-e0d7-48ad-ab38-7e4ec769e62e,ff97f3c9-d369-4540-9505-7c014fd90074,3,486.08,1458.24
c3682583-aea2-43e1-82a5-86a5e464400a,1f7befc0-aa6c-4e47-b10b-144665fa32bd,2,86.74,173.48
13b7cb42-f095-483e-ac82-08337874ecd6,8e1c797e-0d32-4d1e-bc49-93ff9a98b9cf,2,366.22,732.44
13b7cb42-f095-483e-ac82-08337874ecd6,3dcba0c9-cd0e-418c-a530-6532aeec12c5,2,44.01,88.02
65ccb063-8eec-4e93-8b9f-293f0306d461,a5aeb4ac-9f46-4990-a318-cf06358fa336,3,116.23,348.69
65ccb063-8eec-4e93-8b9f-293f0306d461,a2c3672b-eadc-4137-b29c-6be09a42cdf0,3,376.68,1130.04
65ccb063-8eec-4e93-8b9f-293f0306d461,32d8608a-99bc-40d3-917b-59c7fe4e5920,1,357.91,357.91
65ccb063-8eec-4e93-8b9f-293f0306d461,4c61804e-0239-4d19-87c9-d10fbc017537,1,271.92,271.92
ab93122c-4dc8-4211-b40f-d0fc478639c9,b57c2f96-bbd7-4ef8-b4ef-28b2bde44b10,3,431.09,1293.27
ab93122c-4dc8-4211-b40f-d0fc478639c9,2e31542e-fda3-40dd-bce4-4dfc836f8c94,2,15.41,30.82
ab93122c-4dc8-4211-b40f-d0fc478639c9,2cc27755-6660-4ddd-933e-bed58c727325,3,296.69,890.07
ab93122c-4dc8-4211-b40f-d0fc478639c9,4a1cbc1c-e2a4-4301-a68b-cf8e499af139,1,55.59,55.59
ab93122c-4dc8-4211-b40f-d0fc478639c9,0b88e851-b865-4190-9195-026eab6f8731,3,271.99,815.97
6f35717e-d313-4288-8e8a-cea6a0253816,c2b2e471-3397-4b76-b7dc-019232d1177c,2,443.3,886.6
6f35717e-d313-4288-8e8a-cea6a0253816,0ce510f3-7ea3-43e2-925e-24118dea5ba7,2,435.91,871.82
89099e5d-c687-4172-8faf-3ac3c30c0f0d,1d8fbf82-5ece-4abd-9f62-7eb9e13fd9eb,1,83.29,83.29
